PTHR19303_AN1885,PTHR19303_AN2283,PTHR19303_AN2336,HUMAN|HGNC=18801|UniProtKB=Q7Z3K3,HUMAN,4
PTHR19303_AN1885,PTHR19303_AN2353,PTHR19303_AN2398,HUMAN|HGNC=23847|UniProtKB=Q9P1Z0,HUMAN,2
PTHR19303_AN1885,PTHR19303_AN2353,PTHR19303_AN2440,HUMAN|HGNC=26636|UniProtKB=Q8NAP3,HUMAN,2
PTHR19303_AN1885,PTHR19303_AN2462,PTHR19303_AN2515,HUMAN|HGNC=22918|UniProtKB=Q9H5J0,HUMAN,2
PTHR19303_AN2748,PTHR19303_AN2749,PTHR19303_AN2807,HUMAN|HGNC=4237|UniProtKB=Q99684,HUMAN,1
PTHR19303_AN2748,PTHR19303_AN2822,PTHR19303_AN2873,HUMAN|HGNC=1002|UniProtKB=Q8N143,HUMAN,4
PTHR19303_AN2748,PTHR19303_AN2882,PTHR19303_AN2948,HUMAN|HGNC=1001|UniProtKB=P41182,HUMAN,1
PTHR19303_AN3037,PTHR19303_AN3047,PTHR19303_AN3140,HUMAN|HGNC=18800|UniProtKB=Q9P215,HUMAN,4
PTHR19303_AN406,PTHR19303_AN407,PTHR19303_AN508,HUMAN|HGNC=23383|UniProtKB=Q9HCK0,HUMAN,4
PTHR19303_AN406,PTHR19303_AN524,PTHR19303_AN569,HUMAN|HGNC=18334|UniProtKB=Q6B0B8,HUMAN,4
PTHR19303_AN406,PTHR19303_AN524,PTHR19303_AN638,HUMAN|HGNC=13998|UniProtKB=Q9H4Q3,HUMAN,4
PTHR19303_AN802,PTHR19303_AN1029,PTHR19303_AN1078,HUMAN|HGNC=13506|UniProtKB=Q8TBJ5,HUMAN,4
PTHR19303_AN802,PTHR19303_AN803,PTHR19303_AN848,HUMAN|HGNC=25955|UniProtKB=Q8ND82,HUMAN,4
PTHR19303_AN802,PTHR19303_AN803,PTHR19303_AN884,HUMAN|HGNC=18597|UniProtKB=P59817,HUMAN,4
PTHR19303_AN802,PTHR19303_AN803,PTHR19303_AN943,HUMAN|HGNC=25953|UniProtKB=Q6N043,HUMAN,4
PTHR19303_AN802,PTHR19303_AN960,PTHR19303_AN1008,HUMAN|HGNC=22788|UniProtKB=A0PJY2,HUMAN,4
PTHR19304_AN168,PTHR19304_AN169,PTHR19304_AN229,HUMAN|HGNC=16844|UniProtKB=Q02930,HUMAN,3
PTHR19304_AN168,PTHR19304_AN247,PTHR19304_AN311,HUMAN|HGNC=792|UniProtKB=P17544,HUMAN,3
PTHR19304_AN168,PTHR19304_AN325,PTHR19304_AN377,HUMAN|HGNC=784|UniProtKB=P15336,HUMAN,3
PTHR19305_AN261,PTHR19305_AN262,PTHR19305_AN328,HUMAN|HGNC=11132|UniProtKB=P60880,HUMAN,4
PTHR19305_AN261,PTHR19305_AN348,PTHR19305_AN400,HUMAN|HGNC=11131|UniProtKB=O00161,HUMAN,4
PTHR19306_AN345,PTHR19306_AN346,PTHR19306_AN398,HUMAN|HGNC=20466|UniProtKB=Q96SB8,HUMAN,4
PTHR19307_AN5,PTHR19307_AN197,PTHR19307_AN253,HUMAN|HGNC=12005|UniProtKB=P55327,HUMAN,2
PTHR19307_AN5,PTHR19307_AN6,PTHR19307_AN58,HUMAN|HGNC=12006|UniProtKB=Q16890,HUMAN,4
PTHR19307_AN5,PTHR19307_AN76,PTHR19307_AN135,HUMAN|HGNC=23382|UniProtKB=Q96J77,HUMAN,2
PTHR19307_AN5,PTHR19307_AN76,PTHR19307_AN175,HUMAN|HGNC=12007|UniProtKB=O43399,HUMAN,2
PTHR19308_AN361,PTHR19308_AN362,PTHR19308_AN424,HUMAN|HGNC=10666|UniProtKB=Q9Y365,HUMAN,4
PTHR19321_AN60,PTHR19321_AN68,PTHR19321_AN131,HUMAN|HGNC=9341|UniProtKB=O43663,HUMAN,4
PTHR19325_AN1399,PTHR19325_AN1400,PTHR19325_AN1451,HUMAN|HGNC=10763|UniProtKB=Q9BYH1,HUMAN,4
PTHR19325_AN1399,PTHR19325_AN1466,PTHR19325_AN1523,HUMAN|HGNC=30844|UniProtKB=Q6UXD5,HUMAN,4
PTHR19325_AN1540,PTHR19325_AN1541,PTHR19325_AN1587,HUMAN|HGNC=19290|UniProtKB=Q7Z408,HUMAN,1
PTHR19325_AN1540,PTHR19325_AN1609,PTHR19325_AN1671,HUMAN|HGNC=19291|UniProtKB=Q7Z407,HUMAN,1
PTHR19325_AN1540,PTHR19325_AN1750,PTHR19325_AN1808,HUMAN|HGNC=9360|UniProtKB=P14222,HUMAN,4
PTHR19325_AN2056,PTHR19325_AN2057,PTHR19325_AN2108,HUMAN|HGNC=616|UniProtKB=P02749,HUMAN,4
PTHR19325_AN2056,PTHR19325_AN2136,PTHR19325_AN2192,HUMAN|HGNC=30668|UniProtKB=O60687,HUMAN,4
PTHR19325_AN219,PTHR19325_AN220,PTHR19325_AN262,HUMAN|HGNC=19956|UniProtKB=Q92537,HUMAN,4
PTHR19325_AN219,PTHR19325_AN277,PTHR19325_AN324,HUMAN|HGNC=1248|UniProtKB=P06681,HUMAN,4
PTHR19325_AN219,PTHR19325_AN277,PTHR19325_AN376,HUMAN|HGNC=1037|UniProtKB=P00751,HUMAN,4
PTHR19325_AN219,PTHR19325_AN277,PTHR19325_AN427,HUMAN|HGNC=3534|UniProtKB=P05160,HUMAN,4
PTHR19325_AN219,PTHR19325_AN277,PTHR19325_AN477,HUMAN|HGNC=2335|UniProtKB=Q2VPA4,HUMAN,4
PTHR19325_AN2502,PTHR19325_AN2503,PTHR19325_AN2557,HUMAN|HGNC=1358|UniProtKB=P02748,HUMAN,3
PTHR19325_AN2502,PTHR19325_AN2571,PTHR19325_AN2631,HUMAN|HGNC=1346|UniProtKB=P10643,HUMAN,2
PTHR19325_AN2502,PTHR19325_AN2647,PTHR19325_AN2699,HUMAN|HGNC=1352|UniProtKB=P07357,HUMAN,2
PTHR19325_AN2502,PTHR19325_AN2717,PTHR19325_AN2766,HUMAN|HGNC=1339|UniProtKB=P13671,HUMAN,3
PTHR19325_AN513,PTHR19325_AN514,PTHR19325_AN567,HUMAN|HGNC=8602|UniProtKB=Q13219,HUMAN,4
PTHR19325_AN513,PTHR19325_AN582,PTHR19325_AN643,HUMAN|HGNC=15955|UniProtKB=Q53EL9,HUMAN,1
PTHR19325_AN513,PTHR19325_AN666,PTHR19325_AN748,HUMAN|HGNC=10718|UniProtKB=P16581,HUMAN,1
PTHR19325_AN513,PTHR19325_AN757,PTHR19325_AN803,HUMAN|HGNC=25470|UniProtKB=Q5VX71,HUMAN,2
PTHR19325_AN513,PTHR19325_AN875,PTHR19325_AN905,HUMAN|HGNC=2336|UniProtKB=P20023,HUMAN,2
PTHR19328_AN104,PTHR19328_AN105,PTHR19328_AN150,HUMAN|HGNC=25842|UniProtKB=Q6UWX4,HUMAN,2
PTHR19328_AN104,PTHR19328_AN179,PTHR19328_AN229,HUMAN|HGNC=19710|UniProtKB=Q96JK4,HUMAN,2
PTHR19331_AN1429,PTHR19331_AN1430,PTHR19331_AN1513,HUMAN|HGNC=6664|UniProtKB=P28300,HUMAN,4
PTHR19331_AN1429,PTHR19331_AN1529,PTHR19331_AN1582,HUMAN|HGNC=6665|UniProtKB=Q08397,HUMAN,4
PTHR19331_AN80,PTHR19331_AN147,PTHR19331_AN176,HUMAN|HGNC=26641|UniProtKB=A1L4H1,HUMAN,4
PTHR19331_AN80,PTHR19331_AN191,PTHR19331_AN349,HUMAN|HGNC=6564|UniProtKB=Q08380,HUMAN,4
PTHR19331_AN80,PTHR19331_AN191,PTHR19331_AN382,HUMAN|HGNC=1690|UniProtKB=O43866,HUMAN,4
PTHR19331_AN917,PTHR19331_AN1059,PTHR19331_AN1112,HUMAN|HGNC=14461|UniProtKB=Q8WTU2,HUMAN,4
PTHR19331_AN917,PTHR19331_AN1059,PTHR19331_AN1165,HUMAN|HGNC=33550|UniProtKB=Q68CJ6,HUMAN,4
PTHR19331_AN917,PTHR19331_AN1059,PTHR19331_AN1220,HUMAN|HGNC=1691|UniProtKB=P30203,HUMAN,4
PTHR19331_AN917,PTHR19331_AN1059,PTHR19331_AN1265,HUMAN|HGNC=2926|UniProtKB=Q9UGM3,HUMAN,4
PTHR19331_AN917,PTHR19331_AN918,PTHR19331_AN974,HUMAN|HGNC=13869|UniProtKB=P58215,HUMAN,4
PTHR19336_AN18,PTHR19336_AN19,PTHR19336_AN73,HUMAN|HGNC=21561|UniProtKB=Q8IYX8,HUMAN,4
PTHR19336_AN18,PTHR19336_AN91,PTHR19336_AN145,HUMAN|HGNC=30794|UniProtKB=Q86XR8,HUMAN,4
PTHR19346_AN69,PTHR19346_AN140,PTHR19346_AN199,HUMAN|HGNC=23616|UniProtKB=Q8IY50,HUMAN,4
PTHR19346_AN69,PTHR19346_AN70,PTHR19346_AN122,HUMAN|HGNC=19845|UniProtKB=A4IF30,HUMAN,4
PTHR19354_AN4,PTHR19354_AN151,PTHR19354_AN207,HUMAN|HGNC=29381|UniProtKB=Q9BRK4,HUMAN,4
PTHR19354_AN4,PTHR19354_AN5,PTHR19354_AN58,HUMAN|HGNC=13861|UniProtKB=Q9Y250,HUMAN,4
PTHR19354_AN4,PTHR19354_AN75,PTHR19354_AN135,HUMAN|Gene=LZTS3|UniProtKB=O60299,HUMAN,4
PTHR19370_AN538,PTHR19370_AN539,PTHR19370_AN583,HUMAN|HGNC=24376|UniProtKB=Q6BCY4,HUMAN,4
PTHR19370_AN538,PTHR19370_AN597,PTHR19370_AN651,HUMAN|HGNC=13397|UniProtKB=Q9UHQ9,HUMAN,4
PTHR19370_AN538,PTHR19370_AN597,PTHR19370_AN699,HUMAN|HGNC=2873|UniProtKB=P00387,HUMAN,4
PTHR19375_AN343,PTHR19375_AN344,PTHR19375_AN406,HUMAN|HGNC=5237|UniProtKB=P34932,HUMAN,4
PTHR19375_AN343,PTHR19375_AN428,PTHR19375_AN469,HUMAN|HGNC=16969|UniProtKB=Q92598,HUMAN,4
PTHR19375_AN343,PTHR19375_AN486,PTHR19375_AN532,HUMAN|HGNC=17041|UniProtKB=O95757,HUMAN,3
PTHR19375_AN734,PTHR19375_AN735,PTHR19375_AN782,HUMAN|HGNC=5235|UniProtKB=P54652,HUMAN,4
PTHR19375_AN734,PTHR19375_AN806,PTHR19375_AN866,HUMAN|HGNC=5241|UniProtKB=P11142,HUMAN,4
PTHR19384_AN1104,PTHR19384_AN1105,PTHR19384_AN1155,HUMAN|HGNC=7873|UniProtKB=P35228,HUMAN,4
PTHR19384_AN1104,PTHR19384_AN1177,PTHR19384_AN1226,HUMAN|HGNC=7876|UniProtKB=P29474,HUMAN,4
PTHR19384_AN1104,PTHR19384_AN1177,PTHR19384_AN1275,HUMAN|HGNC=7872|UniProtKB=P29475,HUMAN,4
PTHR19423_AN11,PTHR19423_AN12,PTHR19423_AN80,HUMAN|HGNC=10827|UniProtKB=O60239,HUMAN,4
PTHR19423_AN11,PTHR19423_AN98,PTHR19423_AN159,HUMAN|HGNC=29360|UniProtKB=Q7L8J4,HUMAN,4
PTHR19432_AN107,PTHR19432_AN123,PTHR19432_AN167,HUMAN|HGNC=8642|UniProtKB=Q96JT2,HUMAN,4
PTHR19432_AN199,PTHR19432_AN200,PTHR19432_AN266,HUMAN|HGNC=29196|UniProtKB=Q5BKX6,HUMAN,4
PTHR19432_AN199,PTHR19432_AN286,PTHR19432_AN339,HUMAN|HGNC=17939|UniProtKB=Q9Y2W3,HUMAN,4
PTHR19443_AN275,PTHR19443_AN276,PTHR19443_AN338,HUMAN|HGNC=4925|UniProtKB=P52790,HUMAN,2
PTHR19443_AN275,PTHR19443_AN276,PTHR19443_AN393,HUMAN|HGNC=4923|UniProtKB=P52789,HUMAN,2
PTHR19443_AN275,PTHR19443_AN413,PTHR19443_AN463,HUMAN|HGNC=4195|UniProtKB=P35557,HUMAN,2
PTHR19443_AN275,PTHR19443_AN481,PTHR19443_AN532,HUMAN|HGNC=4922|UniProtKB=P19367,HUMAN,3
PTHR19444_AN362,PTHR19444_AN363,PTHR19444_AN417,HUMAN|HGNC=13481|UniProtKB=Q9H1C4,HUMAN,4
PTHR19444_AN362,PTHR19444_AN441,PTHR19444_AN493,HUMAN|HGNC=12570|UniProtKB=Q86WB7,HUMAN,4
PTHR19818_AN317,PTHR19818_AN318,PTHR19818_AN368,HUMAN|HGNC=4319|UniProtKB=P10071,HUMAN,2
PTHR19818_AN317,PTHR19818_AN388,PTHR19818_AN441,HUMAN|HGNC=4317|UniProtKB=P08151,HUMAN,2
PTHR19818_AN317,PTHR19818_AN454,PTHR19818_AN515,HUMAN|HGNC=4318|UniProtKB=P10070,HUMAN,2
PTHR19818_AN855,PTHR19818_AN1087,PTHR19818_AN1190,HUMAN|HGNC=12872|UniProtKB=Q15915,HUMAN,4
PTHR19818_AN855,PTHR19818_AN856,PTHR19818_AN908,HUMAN|HGNC=20322|UniProtKB=Q96T25,HUMAN,3
PTHR19818_AN855,PTHR19818_AN926,PTHR19818_AN979,HUMAN|HGNC=12873|UniProtKB=O95409,HUMAN,3
PTHR19818_AN855,PTHR19818_AN992,PTHR19818_AN1044,HUMAN|HGNC=12874|UniProtKB=O60481,HUMAN,3
PTHR19850_AN190,PTHR19850_AN191,PTHR19850_AN252,HUMAN|HGNC=4396|UniProtKB=P62873,HUMAN,4
PTHR19850_AN190,PTHR19850_AN267,PTHR19850_AN315,HUMAN|HGNC=20731|UniProtKB=Q9HAV0,HUMAN,4
PTHR19850_AN339,PTHR19850_AN340,PTHR19850_AN404,HUMAN|HGNC=4400|UniProtKB=P16520,HUMAN,4
PTHR19850_AN339,PTHR19850_AN423,PTHR19850_AN473,HUMAN|HGNC=4398|UniProtKB=P62879,HUMAN,4
PTHR19857_AN61,PTHR19857_AN140,PTHR19857_AN195,HUMAN|HGNC=18|UniProtKB=Q13685,HUMAN,4
PTHR19857_AN61,PTHR19857_AN62,PTHR19857_AN120,HUMAN|HGNC=29229|UniProtKB=Q9ULI1,HUMAN,4
PTHR19878_AN53,PTHR19878_AN100,PTHR19878_AN156,HUMAN|HGNC=21498|UniProtKB=Q676U5,HUMAN,4
PTHR19878_AN53,PTHR19878_AN54,PTHR19878_AN92,HUMAN|HGNC=25464|UniProtKB=Q8NAA4,HUMAN,4
PTHR19879_AN72,PTHR19879_AN147,PTHR19879_AN199,HUMAN|HGNC=11539|UniProtKB=Q15542,HUMAN,4
PTHR19879_AN72,PTHR19879_AN73,PTHR19879_AN131,HUMAN|HGNC=17304|UniProtKB=O75529,HUMAN,4
PTHR19890_AN14,PTHR19890_AN15,PTHR19890_AN61,HUMAN|HGNC=28007|UniProtKB=C9JLW8,HUMAN,4
PTHR19890_AN14,PTHR19890_AN76,PTHR19890_AN127,HUMAN|HGNC=14142|UniProtKB=Q9BUT9,HUMAN,4
PTHR19944_AN0,PTHR19944_AN1,PTHR19944_AN163,HUMAN|HGNC=4952|UniProtKB=P13762,HUMAN,4
PTHR19944_AN0,PTHR19944_AN1,PTHR19944_AN238,HUMAN|HGNC=4940|UniProtKB=P04440,HUMAN,4
PTHR19944_AN0,PTHR19944_AN374,PTHR19944_AN573,HUMAN|HGNC=4942|UniProtKB=P01909,HUMAN,4
PTHR19944_AN0,PTHR19944_AN374,PTHR19944_AN788,HUMAN|Ensembl=ENSG00000248993|UniProtKB=F6UB75,HUMAN,4
PTHR19944_AN0,PTHR19944_AN374,PTHR19944_AN846,HUMAN|HGNC=914|UniProtKB=P61769,HUMAN,4
PTHR19957_AN1034,PTHR19957_AN1035,PTHR19957_AN1089,HUMAN|HGNC=11442|UniProtKB=O15400,HUMAN,4
PTHR19957_AN1034,PTHR19957_AN1107,PTHR19957_AN1159,HUMAN|HGNC=11430|UniProtKB=Q86Y82,HUMAN,4
PTHR19957_AN2130,PTHR19957_AN2131,PTHR19957_AN2172,HUMAN|HGNC=11428|UniProtKB=O60499,HUMAN,4
PTHR19957_AN2130,PTHR19957_AN2180,PTHR19957_AN2234,HUMAN|HGNC=11441|UniProtKB=O43752,HUMAN,4
PTHR19957_AN34,PTHR19957_AN118,PTHR19957_AN188,HUMAN|HGNC=11429|UniProtKB=O75558,HUMAN,4
PTHR19957_AN34,PTHR19957_AN206,PTHR19957_AN252,HUMAN|HGNC=19300|UniProtKB=Q8N4C7,HUMAN,4
PTHR19957_AN34,PTHR19957_AN266,PTHR19957_AN319,HUMAN|HGNC=18539|UniProtKB=P61266,HUMAN,2
PTHR19957_AN34,PTHR19957_AN330,PTHR19957_AN395,HUMAN|HGNC=11438|UniProtKB=Q13277,HUMAN,1
PTHR19957_AN34,PTHR19957_AN35,PTHR19957_AN100,HUMAN|HGNC=3403|UniProtKB=P32856,HUMAN,2
PTHR19957_AN34,PTHR19957_AN412,PTHR19957_AN535,HUMAN|HGNC=11433|UniProtKB=Q16623,HUMAN,1
PTHR19959_AN1219,PTHR19959_AN1241,PTHR19959_AN1289,HUMAN|HGNC=20717|UniProtKB=Q6P597,HUMAN,4
PTHR19959_AN1219,PTHR19959_AN1241,PTHR19959_AN1327,HUMAN|HGNC=21624|UniProtKB=Q9NSK0,HUMAN,4
PTHR19959_AN1219,PTHR19959_AN1241,PTHR19959_AN1373,HUMAN|HGNC=6387|UniProtKB=Q07866,HUMAN,4
PTHR19961_AN87,PTHR19961_AN164,PTHR19961_AN218,HUMAN|HGNC=9090|UniProtKB=Q14651,HUMAN,2
PTHR19961_AN87,PTHR19961_AN238,PTHR19961_AN292,HUMAN|HGNC=6528|UniProtKB=P13796,HUMAN,2
PTHR19961_AN87,PTHR19961_AN88,PTHR19961_AN146,HUMAN|HGNC=9091|UniProtKB=P13797,HUMAN,2
PTHR19964_AN248,PTHR19964_AN249,PTHR19964_AN300,HUMAN|HGNC=20421|UniProtKB=Q8N448,HUMAN,3
PTHR19964_AN248,PTHR19964_AN347,PTHR19964_AN402,HUMAN|HGNC=6657|UniProtKB=Q8TBB1,HUMAN,3
PTHR19964_AN34,PTHR19964_AN101,PTHR19964_AN159,HUMAN|HGNC=7208|UniProtKB=O75970,HUMAN,4
PTHR19964_AN34,PTHR19964_AN35,PTHR19964_AN82,HUMAN|HGNC=28881|UniProtKB=Q8NI35,HUMAN,4
PTHR19964_AN434,PTHR19964_AN435,PTHR19964_AN481,HUMAN|HGNC=28572|UniProtKB=Q68DX3,HUMAN,4
PTHR19964_AN624,PTHR19964_AN646,PTHR19964_AN705,HUMAN|HGNC=19694|UniProtKB=Q6ZWJ1,HUMAN,4
PTHR19969_AN23,PTHR19969_AN24,PTHR19969_AN78,HUMAN|HGNC=2363|UniProtKB=P46109,HUMAN,4
PTHR19969_AN23,PTHR19969_AN98,PTHR19969_AN160,HUMAN|HGNC=2362|UniProtKB=P46108,HUMAN,4
PTHR19970_AN78,PTHR19970_AN79,PTHR19970_AN114,HUMAN|HGNC=17094|UniProtKB=Q96EH5,HUMAN,4
PTHR19970_AN78,PTHR19970_AN79,PTHR19970_AN166,HUMAN|HGNC=10350|UniProtKB=P62891,HUMAN,4
PTHR19972_AN89,PTHR19972_AN156,PTHR19972_AN207,HUMAN|HGNC=1434|UniProtKB=P05937,HUMAN,4
PTHR19972_AN89,PTHR19972_AN90,PTHR19972_AN141,HUMAN|HGNC=1435|UniProtKB=P22676,HUMAN,4
PTHR19981_AN93,PTHR19981_AN164,PTHR19981_AN230,HUMAN|HGNC=15447|UniProtKB=Q9Y4G6,HUMAN,4
PTHR19981_AN93,PTHR19981_AN94,PTHR19981_AN146,HUMAN|HGNC=11845|UniProtKB=Q9Y490,HUMAN,4
PTHR20275_AN253,PTHR20275_AN267,PTHR20275_AN322,HUMAN|HGNC=29831|UniProtKB=O95544,HUMAN,4
PTHR20516_AN0,PTHR20516_AN1,PTHR20516_AN40,HUMAN|HGNC=27563|UniProtKB=A6NFC5,HUMAN,4
PTHR20516_AN0,PTHR20516_AN42,PTHR20516_AN79,HUMAN|HGNC=33227|UniProtKB=B3SHH9,HUMAN,4
PTHR20766_AN15,PTHR20766_AN16,PTHR20766_AN71,HUMAN|HGNC=9225|UniProtKB=O75387,HUMAN,4
PTHR20766_AN15,PTHR20766_AN82,PTHR20766_AN150,HUMAN|HGNC=23087|UniProtKB=Q8N370,HUMAN,4
PTHR20843_AN6,PTHR20843_AN79,PTHR20843_AN116,HUMAN|HGNC=31750|UniProtKB=Q8N8I0,HUMAN,4
PTHR20843_AN6,PTHR20843_AN7,PTHR20843_AN63,HUMAN|HGNC=16129|UniProtKB=Q9BYL1,HUMAN,4
PTHR20852_AN476,PTHR20852_AN500,PTHR20852_AN562,HUMAN|HGNC=4341|UniProtKB=P15104,HUMAN,4
PTHR20854_AN96,PTHR20854_AN155,PTHR20854_AN229,HUMAN|HGNC=6050|UniProtKB=P29218,HUMAN,4
PTHR20854_AN96,PTHR20854_AN97,PTHR20854_AN139,HUMAN|HGNC=6051|UniProtKB=O14732,HUMAN,4
PTHR20855_AN1199,PTHR20855_AN1200,PTHR20855_AN1259,HUMAN|HGNC=7153|UniProtKB=Q15546,HUMAN,4
PTHR20855_AN1199,PTHR20855_AN1276,PTHR20855_AN1330,HUMAN|HGNC=30133|UniProtKB=Q8IY49,HUMAN,4
PTHR20855_AN606,PTHR20855_AN607,PTHR20855_AN662,HUMAN|HGNC=30132|UniProtKB=Q6TCH4,HUMAN,4
PTHR20855_AN606,PTHR20855_AN672,PTHR20855_AN726,HUMAN|HGNC=29645|UniProtKB=Q9NXK6,HUMAN,4
PTHR20855_AN744,PTHR20855_AN745,PTHR20855_AN805,HUMAN|HGNC=23146|UniProtKB=Q86WK9,HUMAN,4
PTHR20855_AN744,PTHR20855_AN819,PTHR20855_AN862,HUMAN|HGNC=30131|UniProtKB=Q6ZVX9,HUMAN,4
PTHR20855_AN744,PTHR20855_AN871,PTHR20855_AN929,HUMAN|HGNC=15708|UniProtKB=Q8TEZ7,HUMAN,4
PTHR20855_AN91,PTHR20855_AN172,PTHR20855_AN227,HUMAN|HGNC=24041|UniProtKB=Q86V24,HUMAN,4
PTHR20855_AN91,PTHR20855_AN92,PTHR20855_AN154,HUMAN|HGNC=24040|UniProtKB=Q96A54,HUMAN,4
PTHR20859_AN2,PTHR20859_AN359,PTHR20859_AN477,HUMAN|HGNC=5439|UniProtKB=P15260,HUMAN,1
PTHR20859_AN2,PTHR20859_AN3,PTHR20859_AN131,HUMAN|HGNC=5440|UniProtKB=P38484,HUMAN,1
PTHR20859_AN2,PTHR20859_AN3,PTHR20859_AN186,HUMAN|HGNC=6004|UniProtKB=Q6UXL0,HUMAN,1
PTHR20859_AN2,PTHR20859_AN3,PTHR20859_AN75,HUMAN|HGNC=5964|UniProtKB=Q13651,HUMAN,1
PTHR20859_AN2,PTHR20859_AN601,PTHR20859_AN665,HUMAN|HGNC=3541|UniProtKB=P13726,HUMAN,2
PTHR20859_AN2,PTHR20859_AN685,PTHR20859_AN762,HUMAN|HGNC=18584|UniProtKB=Q8IU57,HUMAN,2
PTHR20886_AN10,PTHR20886_AN11,PTHR20886_AN74,HUMAN|HGNC=15512|UniProtKB=Q8TAA9,HUMAN,4
PTHR20886_AN10,PTHR20886_AN91,PTHR20886_AN153,HUMAN|HGNC=15511|UniProtKB=Q9ULK5,HUMAN,4
PTHR20889_AN18,PTHR20889_AN19,PTHR20889_AN83,HUMAN|HGNC=16815|UniProtKB=Q8TCT1,HUMAN,4
PTHR20889_AN18,PTHR20889_AN99,PTHR20889_AN142,HUMAN|HGNC=28316|UniProtKB=Q8TCD6,HUMAN,4
PTHR20913_AN58,PTHR20913_AN82,PTHR20913_AN134,HUMAN|HGNC=16133|UniProtKB=Q96BZ9,HUMAN,4
PTHR20920_AN12,PTHR20920_AN13,PTHR20920_AN65,HUMAN|HGNC=30362|UniProtKB=Q8IVN8,HUMAN,4
PTHR20932_AN242,PTHR20932_AN243,PTHR20932_AN294,HUMAN|HGNC=32070|UniProtKB=Q96S90,HUMAN,4
PTHR20932_AN242,PTHR20932_AN305,PTHR20932_AN356,HUMAN|HGNC=28571|UniProtKB=Q8IV50,HUMAN,4
PTHR20932_AN66,PTHR20932_AN133,PTHR20932_AN185,HUMAN|HGNC=26969|UniProtKB=Q7Z3D4,HUMAN,4
PTHR20932_AN66,PTHR20932_AN67,PTHR20932_AN116,HUMAN|HGNC=26571|UniProtKB=Q5XG99,HUMAN,4
PTHR20937_AN4,PTHR20937_AN5,PTHR20937_AN59,HUMAN|HGNC=14907|UniProtKB=A6NI15,HUMAN,4
PTHR20937_AN4,PTHR20937_AN75,PTHR20937_AN114,HUMAN|HGNC=29659|UniProtKB=Q0VG99,HUMAN,4
PTHR20939_AN10,PTHR20939_AN11,PTHR20939_AN56,HUMAN|HGNC=30390|UniProtKB=Q7Z614,HUMAN,4
PTHR20939_AN10,PTHR20939_AN75,PTHR20939_AN126,HUMAN|HGNC=16154|UniProtKB=Q969T3,HUMAN,4
PTHR20968_AN1,PTHR20968_AN2,PTHR20968_AN69,HUMAN|HGNC=17135|UniProtKB=Q8WXF3,HUMAN,4
PTHR20968_AN1,PTHR20968_AN80,PTHR20968_AN115,HUMAN|HGNC=6088|UniProtKB=Q9Y5Q6,HUMAN,4
PTHR20974_AN9,PTHR20974_AN25,PTHR20974_AN72,HUMAN|HGNC=14141|UniProtKB=Q96S19,HUMAN,4
PTHR21014_AN8,PTHR21014_AN79,PTHR21014_AN143,HUMAN|HGNC=19299|UniProtKB=Q86T03,HUMAN,4
PTHR21014_AN8,PTHR21014_AN9,PTHR21014_AN61,HUMAN|HGNC=25452|UniProtKB=Q8N4L2,HUMAN,4
PTHR21017_AN56,PTHR21017_AN131,PTHR21017_AN181,HUMAN|HGNC=7827|UniProtKB=Q9BPW8,HUMAN,4
PTHR21017_AN56,PTHR21017_AN57,PTHR21017_AN116,HUMAN|HGNC=4179|UniProtKB=O75323,HUMAN,4
PTHR21029_AN3,PTHR21029_AN32,PTHR21029_AN74,HUMAN|HGNC=30304|UniProtKB=Q6ZS82,HUMAN,4
PTHR21040_AN26,PTHR21040_AN42,PTHR21040_AN93,HUMAN|HGNC=26307|UniProtKB=Q8WVB3,HUMAN,4
PTHR21041_AN4,PTHR21041_AN138,PTHR21041_AN179,HUMAN|HGNC=26539|UniProtKB=Q5T197,HUMAN,4
PTHR21041_AN4,PTHR21041_AN5,PTHR21041_AN56,HUMAN|HGNC=18549|UniProtKB=Q9H295,HUMAN,4
PTHR21041_AN4,PTHR21041_AN73,PTHR21041_AN125,HUMAN|HGNC=16116|UniProtKB=Q9BR26,HUMAN,4
PTHR21077_AN52,PTHR21077_AN104,PTHR21077_AN155,HUMAN|HGNC=24965|UniProtKB=Q96AY2,HUMAN,4
PTHR21077_AN52,PTHR21077_AN53,PTHR21077_AN95,HUMAN|HGNC=27289|UniProtKB=A4GXA9,HUMAN,4
PTHR21093_AN109,PTHR21093_AN110,PTHR21093_AN157,HUMAN|HGNC=28290|UniProtKB=Q5VUD6,HUMAN,4
PTHR21093_AN109,PTHR21093_AN177,PTHR21093_AN243,HUMAN|HGNC=32213|UniProtKB=Q5T7M9,HUMAN,4
PTHR21119_AN10,PTHR21119_AN11,PTHR21119_AN62,HUMAN|HGNC=29000|UniProtKB=O14523,HUMAN,4
PTHR21119_AN10,PTHR21119_AN79,PTHR21119_AN133,HUMAN|HGNC=1266|UniProtKB=Q9Y426,HUMAN,4
PTHR21136_AN53,PTHR21136_AN122,PTHR21136_AN172,HUMAN|HGNC=20260|UniProtKB=Q96IW7,HUMAN,4
PTHR21136_AN53,PTHR21136_AN54,PTHR21136_AN106,HUMAN|HGNC=16828|UniProtKB=Q9BRL7,HUMAN,4
PTHR21136_AN859,PTHR21136_AN860,PTHR21136_AN897,HUMAN|HGNC=12643|UniProtKB=P63027,HUMAN,2
